2017-04-03 08:27:37.299,
2017-04-03 08:37:37.198,
2017-04-03 08:47:38.815,
2017-04-03 08:57:38.695,
2017-04-03 09:07:38.800,
2017-04-03 09:17:38.151,
2017-04-03 09:27:38.953,
2017-04-03 09:37:40.712,
2017-04-03 09:47:40.880,
2017-04-03 09:57:40.448,
2017-04-03 10:07:40.949,
2017-04-03 10:17:40.588,
2017-04-03 10:27:42.141,
2017-04-03 10:37:43.609,
2017-04-03 10:47:44.858,
2017-04-03 10:57:44.944,
2017-04-03 11:07:45.828,
2017-04-03 11:17:47.875,
2017-04-03 11:27:49.243,
2017-04-03 11:37:50.375,
2017-04-03 11:47:52.282,
2017-04-03 11:57:53.106,
2017-04-03 12:07:55.149,
2017-04-03 12:17:55.127,
2017-04-03 12:27:55.601,
2017-04-03 12:37:56.382,
2017-04-03 12:47:58.726,
2017-04-03 12:58:00.685,
2017-04-03 13:08:00.549,
2017-04-03 13:18:01.966,
2017-04-03 13:28:01.648,
2017-04-03 13:38:03.564,
2017-04-03 13:48:03.756,
2017-04-03 13:58:04.472,
2017-04-03 14:08:06.713,
2017-04-03 14:18:07.747,
2017-04-03 14:28:08.726,
2017-04-03 14:38:08.935,
2017-04-03 14:48:09.024,
2017-04-03 14:58:11.608,
2017-04-03 15:08:13.342,
2017-04-03 15:18:13.527,
2017-04-03 15:28:15.665,
2017-04-03 15:38:15.289,
2017-04-03 15:48:17.211,
2017-04-03 15:58:17.974,
2017-04-03 16:08:18.869,
2017-04-03 16:18:20.040,
2017-04-03 16:28:21.682,
2017-04-03 16:38:21.329,
2017-04-03 16:48:22.063,
2017-04-03 16:58:22.743,
2017-04-03 17:08:24.282,
2017-04-03 17:18:25.721,
2017-04-03 17:28:26.445,
2017-04-03 17:38:27.635,
2017-04-03 17:48:28.025,
2017-04-03 17:58:30.856,
2017-04-03 18:08:31.079,
2017-04-03 18:18:31.257,
2017-04-03 18:28:31.752,
2017-04-03 18:38:33.205,
2017-04-03 18:48:33.123,
2017-04-03 18:58:35.951,
2017-04-03 19:08:35.813,
2017-04-03 19:18:35.553,
2017-04-03 19:28:35.709,
2017-04-03 19:38:37.723,
2017-04-03 19:48:37.679,
2017-04-03 19:58:38.354,
2017-04-03 20:08:40.126,
2017-04-03 20:18:40.264,
2017-04-03 20:28:41.856,
2017-04-03 20:38:43.194,
2017-04-03 20:48:43.618,
2017-04-03 20:58:44.929,
2017-04-03 21:08:46.035,
2017-04-03 21:18:47.048,
2017-04-03 21:28:47.084,
2017-04-03 21:38:47.316,
2017-04-03 21:48:49.631,
2017-04-03 21:58:50.127,
2017-04-03 22:08:52.518,
2017-04-03 22:18:54.037,
2017-04-03 22:28:54.646,
2017-04-03 22:38:55.322,
2017-04-03 22:48:57.733,
2017-04-03 22:58:59.628,
2017-04-03 23:08:59.059,
2017-04-03 23:18:59.877,
2017-04-03 23:29:00.626,
2017-04-03 23:39:01.103,
2017-04-03 23:49:02.646,
2017-04-03 23:59:04.172,
2017-04-04 00:09:05.502,
2017-04-04 00:19:07.980,
2017-04-04 00:29:08.357,
2017-04-04 00:39:08.179,
2017-04-04 00:49:10.309,
2017-04-04 00:59:11.074,
2017-04-04 01:09:11.311,
2017-04-04 01:19:13.433,
2017-04-04 01:29:13.687,
2017-04-04 01:39:15.987,
2017-04-04 01:49:17.236,
2017-04-04 01:59:17.479,
2017-04-04 02:09:18.727,
2017-04-04 02:19:20.875,
2017-04-04 02:29:22.086,
2017-04-04 02:39:22.456,
2017-04-04 02:49:22.535,
2017-04-04 02:59:22.074,
2017-04-04 03:09:22.896,
2017-04-04 03:19:22.121,
2017-04-04 03:29:22.821,
2017-04-04 03:39:24.865,
2017-04-04 03:49:24.295,
2017-04-04 03:59:26.882,
2017-04-04 04:09:27.712,
2017-04-04 04:19:27.432,
2017-04-04 04:29:28.437,
2017-04-04 04:39:30.162,
2017-04-04 04:49:31.494,
2017-04-04 04:59:31.890,
2017-04-04 05:09:31.085,
2017-04-04 05:19:33.520,
2017-04-04 05:29:33.135,
2017-04-04 05:39:33.865,
2017-04-04 05:49:33.200,
2017-04-04 05:59:34.588,
2017-04-04 06:09:35.533,
2017-04-04 06:19:37.859,
2017-04-04 06:29:38.104,
2017-04-04 06:39:38.163,
2017-04-04 06:49:40.314,
2017-04-04 06:59:42.116,
2017-04-04 07:09:43.507,
2017-04-04 07:19:44.620,
2017-04-04 07:29:45.668,
2017-04-04 07:39:45.285,
2017-04-04 07:49:46.209,
2017-04-04 07:59:46.725,
2017-04-04 08:09:47.105,
2017-04-04 08:19:48.727,
2017-04-04 08:29:50.281,
2017-04-04 08:39:51.031,
2017-04-04 08:49:53.474,
2017-04-04 08:59:53.644,
2017-04-04 09:09:55.335,
2017-04-04 09:19:56.099,
2017-04-04 09:29:56.755,
2017-04-04 09:39:56.753,
2017-04-04 09:49:56.198,
2017-04-04 09:59:57.968,
2017-04-04 10:09:58.236,
2017-04-04 10:19:59.971,
2017-04-04 10:30:00.764,
2017-04-04 10:40:01.494,
2017-04-04 10:50:03.991,
2017-04-04 11:00:04.526,
2017-04-04 11:10:04.242,
2017-04-04 11:20:05.440,
2017-04-04 11:30:07.152,
2017-04-04 11:40:08.646,
2017-04-04 11:50:08.595,
2017-04-04 12:00:08.137,
2017-04-04 12:10:08.313,
2017-04-04 12:20:08.966,
2017-04-04 12:30:08.968,
2017-04-04 12:40:10.729,
2017-04-04 12:50:10.244,
2017-04-04 13:00:11.706,
2017-04-04 13:10:13.100,
2017-04-04 13:20:13.229,
2017-04-04 13:30:14.775,
2017-04-04 13:40:16.069,
2017-04-04 13:50:17.666,
2017-04-04 14:00:19.085,
2017-04-04 14:10:19.945,
2017-04-04 14:20:20.658,
2017-04-04 14:30:20.829,
2017-04-04 14:40:20.595,
2017-04-04 14:50:22.390,
2017-04-04 15:00:23.005,
2017-04-04 15:10:24.200,
2017-04-04 15:20:26.267,
2017-04-04 15:30:26.138,
2017-04-04 15:40:28.805,
2017-04-04 15:50:29.878,
2017-04-04 16:00:29.682,
2017-04-04 16:10:30.142,
2017-04-04 16:20:32.022,
2017-04-04 16:30:33.612,
2017-04-04 16:40:33.979,
2017-04-04 16:50:35.543,
2017-04-04 17:00:36.802,
