2017-04-20 14:10:52.769,
2017-04-20 14:20:52.884,
2017-04-20 14:30:54.575,
2017-04-20 14:40:54.865,
2017-04-20 14:50:54.657,
2017-04-20 15:00:56.537,
2017-04-20 15:10:58.507,
2017-04-20 15:21:00.053,
2017-04-20 15:31:02.871,
2017-04-20 15:41:03.032,
2017-04-20 15:51:03.857,
2017-04-20 16:01:03.919,
2017-04-20 16:11:05.565,
2017-04-20 16:21:05.225,
2017-04-20 16:31:07.026,
2017-04-20 16:41:08.802,
2017-04-20 16:51:09.851,
2017-04-20 17:01:11.107,
2017-04-20 17:11:12.491,
2017-04-20 17:21:12.661,
2017-04-20 17:31:14.799,
2017-04-20 17:41:14.039,
2017-04-20 17:51:16.890,
2017-04-20 18:01:17.266,
2017-04-20 18:11:17.617,
2017-04-20 18:21:18.236,
2017-04-20 18:31:20.328,
2017-04-20 18:41:20.624,
2017-04-20 18:51:22.364,
2017-04-20 19:01:23.933,
2017-04-20 19:11:25.480,
2017-04-20 19:21:26.538,
2017-04-20 19:31:26.127,
2017-04-20 19:41:26.110,
2017-04-20 19:51:28.618,
2017-04-20 20:01:28.119,
2017-04-20 20:11:29.321,
2017-04-20 20:21:30.427,
2017-04-20 20:31:32.955,
2017-04-20 20:41:34.677,
2017-04-20 20:51:36.697,
2017-04-20 21:01:36.399,
2017-04-20 21:11:38.773,
2017-04-20 21:21:39.623,
2017-04-20 21:31:39.872,
2017-04-20 21:41:40.879,
2017-04-20 21:51:41.997,
2017-04-20 22:01:43.388,
2017-04-20 22:11:44.416,
2017-04-20 22:21:46.446,
2017-04-20 22:31:46.269,
2017-04-20 22:41:46.156,
2017-04-20 22:51:46.428,
2017-04-20 23:01:47.506,
2017-04-20 23:11:49.629,
2017-04-20 23:21:50.660,
2017-04-20 23:31:51.449,
2017-04-20 23:41:53.056,
2017-04-20 23:51:55.435,
2017-04-21 00:01:57.359,
2017-04-21 00:11:59.940,
2017-04-21 00:21:59.364,
2017-04-21 00:32:00.360,
2017-04-21 00:42:00.765,
2017-04-21 00:52:00.603,
2017-04-21 01:02:01.163,
2017-04-21 01:12:02.482,
2017-04-21 01:22:04.167,
2017-04-21 01:32:04.254,
2017-04-21 01:42:06.350,
2017-04-21 01:52:08.857,
2017-04-21 02:02:09.562,
2017-04-21 02:12:10.421,
2017-04-21 02:22:12.528,
2017-04-21 02:32:12.002,
2017-04-21 02:42:12.516,
2017-04-21 02:52:13.181,
2017-04-21 03:02:13.232,
2017-04-21 03:12:15.985,
2017-04-21 03:22:15.670,
2017-04-21 03:32:17.913,
2017-04-21 03:42:17.814,
2017-04-21 03:52:19.504,
2017-04-21 04:02:21.010,
2017-04-21 04:12:22.007,
2017-04-21 04:22:24.995,
2017-04-21 04:32:24.722,
2017-04-21 04:42:26.522,
2017-04-21 04:52:28.880,
2017-04-21 05:02:28.000,
2017-04-21 05:12:30.641,
2017-04-21 05:22:31.824,
2017-04-21 05:32:32.100,
2017-04-21 05:42:33.716,
2017-04-21 05:52:34.758,
2017-04-21 06:02:34.027,
2017-04-21 06:12:34.924,
2017-04-21 06:22:36.419,
2017-04-21 06:32:36.526,
2017-04-21 06:42:38.540,
2017-04-21 06:52:39.789,
2017-04-21 07:02:40.749,
2017-04-21 07:12:40.796,
2017-04-21 07:22:41.006,
2017-04-21 07:32:43.025,
2017-04-21 07:42:43.558,
2017-04-21 07:52:44.226,
2017-04-21 08:02:44.841,
2017-04-21 08:12:45.143,
2017-04-21 08:22:45.765,
2017-04-21 08:32:45.648,
2017-04-21 08:42:47.925,
2017-04-21 08:52:48.689,
2017-04-21 09:02:48.354,
2017-04-21 09:12:48.125,
2017-04-21 09:22:50.101,
2017-04-21 09:32:52.133,
2017-04-21 09:42:53.129,
2017-04-21 09:52:53.826,
2017-04-21 10:02:54.958,
2017-04-21 10:12:56.846,
2017-04-21 10:22:58.222,
2017-04-21 10:32:59.603,
2017-04-21 10:42:59.751,
2017-04-21 10:52:59.324,
2017-04-21 11:03:00.352,
2017-04-21 11:13:00.364,
2017-04-21 11:23:00.250,
2017-04-21 11:33:00.621,
2017-04-21 11:43:02.621,
2017-04-21 11:53:03.202,
2017-04-21 12:03:05.364,
2017-04-21 12:13:07.276,
2017-04-21 12:23:09.616,
2017-04-21 12:33:10.981,
2017-04-21 12:43:11.658,
2017-04-21 12:53:13.443,
2017-04-21 13:03:14.251,
2017-04-21 13:13:16.295,
2017-04-21 13:23:16.497,
2017-04-21 13:33:16.223,
2017-04-21 13:43:17.296,
2017-04-21 13:53:18.127,
2017-04-21 14:03:20.993,
2017-04-21 14:13:20.502,
2017-04-21 14:23:20.199,
2017-04-21 14:33:20.688,
2017-04-21 14:43:20.743,
2017-04-21 14:53:21.409,
2017-04-21 15:03:21.123,
2017-04-21 15:13:22.638,
2017-04-21 15:23:24.217,
2017-04-21 15:33:24.365,
2017-04-21 15:43:26.832,
2017-04-21 15:53:28.176,
2017-04-21 16:03:28.984,
