2017-05-03 08:06:42.949,
2017-05-03 08:16:43.826,
2017-05-03 08:26:43.979,
2017-05-03 08:36:45.723,
2017-05-03 08:46:45.114,
2017-05-03 08:56:47.190,
2017-05-03 09:06:48.914,
2017-05-03 09:16:48.196,
2017-05-03 09:26:50.647,
2017-05-03 09:36:50.534,
2017-05-03 09:46:50.904,
2017-05-03 09:56:50.235,
2017-05-03 10:06:51.699,
2017-05-03 10:16:51.939,
2017-05-03 10:26:51.725,
2017-05-03 10:36:53.836,
2017-05-03 10:46:53.893,
2017-05-03 10:56:55.889,
2017-05-03 11:06:56.079,
2017-05-03 11:16:56.216,
2017-05-03 11:26:58.571,
2017-05-03 11:36:59.470,
2017-05-03 11:46:59.623,
2017-05-03 11:57:01.043,
2017-05-03 12:07:02.329,
2017-05-03 12:17:02.163,
2017-05-03 12:27:02.664,
2017-05-03 12:37:02.958,
2017-05-03 12:47:03.507,
2017-05-03 12:57:05.234,
2017-05-03 13:07:07.667,
2017-05-03 13:17:09.612,
2017-05-03 13:27:09.085,
2017-05-03 13:37:09.137,
2017-05-03 13:47:11.817,
2017-05-03 13:57:11.062,
2017-05-03 14:07:13.112,
2017-05-03 14:17:14.225,
2017-05-03 14:27:15.551,
2017-05-03 14:37:15.710,
2017-05-03 14:47:15.550,
2017-05-03 14:57:15.466,
2017-05-03 15:07:17.975,
2017-05-03 15:17:18.931,
2017-05-03 15:27:19.674,
2017-05-03 15:37:21.420,
2017-05-03 15:47:22.588,
2017-05-03 15:57:22.606,
2017-05-03 16:07:24.237,
2017-05-03 16:17:25.893,
2017-05-03 16:27:26.802,
2017-05-03 16:37:26.442,
2017-05-03 16:47:27.841,
2017-05-03 16:57:28.002,
2017-05-03 17:07:30.639,
2017-05-03 17:17:31.977,
2017-05-03 17:27:33.938,
2017-05-03 17:37:34.757,
2017-05-03 17:47:36.571,
2017-05-03 17:57:36.749,
2017-05-03 18:07:38.205,
2017-05-03 18:17:38.291,
2017-05-03 18:27:38.553,
2017-05-03 18:37:39.522,
2017-05-03 18:47:40.345,
2017-05-03 18:57:41.196,
2017-05-03 19:07:42.076,
2017-05-03 19:17:43.062,
2017-05-03 19:27:43.009,
2017-05-03 19:37:43.013,
2017-05-03 19:47:43.129,
2017-05-03 19:57:44.190,
2017-05-03 20:07:45.137,
2017-05-03 20:17:45.334,
2017-05-03 20:27:45.339,
2017-05-03 20:37:45.306,
2017-05-03 20:47:47.956,
2017-05-03 20:57:49.042,
2017-05-03 21:07:50.847,
2017-05-03 21:17:51.003,
2017-05-03 21:27:51.333,
2017-05-03 21:37:51.692,
2017-05-03 21:47:52.189,
2017-05-03 21:57:53.030,
2017-05-03 22:07:53.170,
2017-05-03 22:17:54.198,
2017-05-03 22:27:55.738,
2017-05-03 22:37:57.720,
2017-05-03 22:47:57.040,
2017-05-03 22:57:59.288,
2017-05-03 23:08:01.841,
2017-05-03 23:18:03.925,
2017-05-03 23:28:03.544,
2017-05-03 23:38:05.010,
2017-05-03 23:48:05.236,
2017-05-03 23:58:06.936,
2017-05-04 00:08:06.564,
2017-05-04 00:18:08.682,
2017-05-04 00:28:08.086,
2017-05-04 00:38:08.303,
2017-05-04 00:48:10.108,
2017-05-04 00:58:12.908,
2017-05-04 01:08:12.242,
2017-05-04 01:18:14.777,
2017-05-04 01:28:14.386,
2017-05-04 01:38:14.663,
2017-05-04 01:48:15.013,
2017-05-04 01:58:16.728,
2017-05-04 02:08:18.259,
2017-05-04 02:18:20.301,
2017-05-04 02:28:22.103,
2017-05-04 02:38:23.417,
2017-05-04 02:48:23.217,
2017-05-04 02:58:23.772,
2017-05-04 03:08:25.164,
2017-05-04 03:18:27.911,
2017-05-04 03:28:28.929,
2017-05-04 03:38:29.174,
2017-05-04 03:48:31.504,
2017-05-04 03:58:33.806,
2017-05-04 04:08:33.370,
2017-05-04 04:18:33.822,
2017-05-04 04:28:33.761,
2017-05-04 04:38:34.644,
2017-05-04 04:48:34.641,
2017-05-04 04:58:35.221,
2017-05-04 05:08:36.534,
2017-05-04 05:18:37.116,
2017-05-04 05:28:37.442,
2017-05-04 05:38:38.758,
2017-05-04 05:48:39.316,
2017-05-04 05:58:41.583,
2017-05-04 06:08:42.546,
2017-05-04 06:18:43.769,
2017-05-04 06:28:45.414,
2017-05-04 06:38:45.293,
2017-05-04 06:48:45.749,
2017-05-04 06:58:45.871,
2017-05-04 07:08:45.019,
2017-05-04 07:18:46.587,
2017-05-04 07:28:47.813,
2017-05-04 07:38:48.109,
2017-05-04 07:48:48.151,
2017-05-04 07:58:48.155,
2017-05-04 08:08:48.467,
2017-05-04 08:18:50.552,
2017-05-04 08:28:50.639,
2017-05-04 08:38:50.733,
2017-05-04 08:48:50.598,
2017-05-04 08:58:52.588,
2017-05-04 09:08:54.781,
2017-05-04 09:18:56.148,
2017-05-04 09:28:57.701,
2017-05-04 09:38:59.393,
2017-05-04 09:49:01.238,
2017-05-04 09:59:02.085,
2017-05-04 10:09:03.141,
2017-05-04 10:19:04.103,
2017-05-04 10:29:05.124,
2017-05-04 10:39:05.237,
2017-05-04 10:49:05.875,
2017-05-04 10:59:07.727,
2017-05-04 11:09:07.278,
2017-05-04 11:19:08.404,
2017-05-04 11:29:10.314,
2017-05-04 11:39:12.888,
2017-05-04 11:49:13.578,
2017-05-04 11:59:14.978,
2017-05-04 12:09:14.759,
2017-05-04 12:19:15.352,
2017-05-04 12:29:17.055,
2017-05-04 12:39:17.401,
2017-05-04 12:49:17.983,
2017-05-04 12:59:17.840,
2017-05-04 13:09:19.466,
2017-05-04 13:19:21.699,
2017-05-04 13:29:21.220,
2017-05-04 13:39:22.560,
2017-05-04 13:49:24.590,
2017-05-04 13:59:26.078,
2017-05-04 14:09:28.309,
2017-05-04 14:19:29.704,
2017-05-04 14:29:31.706,
2017-05-04 14:39:31.167,
2017-05-04 14:49:31.405,
2017-05-04 14:59:32.462,
2017-05-04 15:09:33.308,
2017-05-04 15:19:35.361,
2017-05-04 15:29:36.071,
2017-05-04 15:39:37.399,
2017-05-04 15:49:39.983,
2017-05-04 15:59:40.583,
2017-05-04 16:09:42.581,
2017-05-04 16:19:43.405,
2017-05-04 16:29:45.460,
2017-05-04 16:39:45.132,
2017-05-04 16:49:47.801,
2017-05-04 16:59:48.361,
2017-05-04 17:09:48.870,
2017-05-04 17:19:50.324,
2017-05-04 17:29:51.399,
2017-05-04 17:39:53.440,
2017-05-04 17:49:53.354,
2017-05-04 17:59:55.351,
2017-05-04 18:09:57.354,
2017-05-04 18:19:57.315,
2017-05-04 18:29:59.553,
2017-05-04 18:40:01.245,
2017-05-04 18:50:01.394,
2017-05-04 19:00:01.659,
2017-05-04 19:10:02.486,
2017-05-04 19:20:03.328,
2017-05-04 19:30:03.980,
2017-05-04 19:40:03.147,
2017-05-04 19:50:03.570,
2017-05-04 20:00:04.478,
2017-05-04 20:10:04.963,
2017-05-04 20:20:04.381,
2017-05-04 20:30:06.071,
2017-05-04 20:40:07.447,
2017-05-04 20:50:07.483,
2017-05-04 21:00:08.467,
2017-05-04 21:10:09.365,
2017-05-04 21:20:10.523,
2017-05-04 21:30:10.716,
2017-05-04 21:40:12.318,
2017-05-04 21:50:12.678,
2017-05-04 22:00:12.842,
2017-05-04 22:10:12.688,
2017-05-04 22:20:12.860,
2017-05-04 22:30:14.166,
2017-05-04 22:40:15.581,
2017-05-04 22:50:17.960,
2017-05-04 23:00:18.150,
2017-05-04 23:10:18.047,
2017-05-04 23:20:20.161,
2017-05-04 23:30:20.065,
2017-05-04 23:40:21.270,
2017-05-04 23:50:23.693,
2017-05-05 00:00:25.894,
2017-05-05 00:10:27.680,
2017-05-05 00:20:28.964,
2017-05-05 00:30:29.210,
2017-05-05 00:40:31.368,
2017-05-05 00:50:32.796,
2017-05-05 01:00:33.510,
2017-05-05 01:10:35.919,
2017-05-05 01:20:36.443,
2017-05-05 01:30:37.757,
2017-05-05 01:40:39.263,
2017-05-05 01:50:41.248,
2017-05-05 02:00:43.686,
2017-05-05 02:10:45.405,
2017-05-05 02:20:47.447,
2017-05-05 02:30:49.103,
2017-05-05 02:40:49.212,
2017-05-05 02:50:50.553,
2017-05-05 03:00:51.142,
2017-05-05 03:10:52.982,
2017-05-05 03:20:54.015,
2017-05-05 03:30:55.091,
2017-05-05 03:40:56.445,
2017-05-05 03:50:58.968,
2017-05-05 04:00:58.595,
2017-05-05 04:10:59.187,
2017-05-05 04:21:00.882,
2017-05-05 04:31:01.987,
2017-05-05 04:41:03.100,
2017-05-05 04:51:03.877,
2017-05-05 05:01:03.194,
2017-05-05 05:11:04.241,
2017-05-05 05:21:06.116,
2017-05-05 05:31:06.934,
2017-05-05 05:41:07.910,
2017-05-05 05:51:09.472,
2017-05-05 06:01:11.048,
2017-05-05 06:11:11.802,
2017-05-05 06:21:12.927,
2017-05-05 06:31:12.086,
2017-05-05 06:41:13.848,
2017-05-05 06:51:14.084,
2017-05-05 07:01:14.412,
2017-05-05 07:11:14.002,
2017-05-05 07:21:16.815,
2017-05-05 07:31:18.764,
2017-05-05 07:41:19.564,
2017-05-05 07:51:19.120,
2017-05-05 08:01:19.151,
2017-05-05 08:11:19.290,
2017-05-05 08:21:20.972,
2017-05-05 08:31:20.339,
2017-05-05 08:41:20.679,
2017-05-05 08:51:20.217,
2017-05-05 09:01:21.264,
2017-05-05 09:11:22.832,
2017-05-05 09:21:24.281,
